control_set,permutation,max_abs_partial_r
level_variability_controlled,273,0.09062791324950807
level_variability_controlled,274,0.055219312259873914
level_variability_controlled,275,0.1271599262848625
level_variability_controlled,276,0.06884126130983638
level_variability_controlled,277,0.13298859405731583
level_variability_controlled,278,0.0960913653527837
level_variability_controlled,279,0.08878843007128982
level_variability_controlled,280,0.10057052442225539
level_variability_controlled,281,0.09863628705646472
level_variability_controlled,282,0.07975091493424587
level_variability_controlled,283,0.08751449666454522
level_variability_controlled,284,0.08609569992020036
level_variability_controlled,285,0.0960535935140573
level_variability_controlled,286,0.11492201215889065
level_variability_controlled,287,0.12230841182663306
level_variability_controlled,288,0.07205475866574405
level_variability_controlled,289,0.10691096966759148
level_variability_controlled,290,0.09701386617909484
level_variability_controlled,291,0.1269957217927271
level_variability_controlled,292,0.10388089583226473
level_variability_controlled,293,0.07110067246583338
level_variability_controlled,294,0.07553614330438056
level_variability_controlled,295,0.08621782886466327
level_variability_controlled,296,0.11901033624856228
level_variability_controlled,297,0.12915654287718312
level_variability_controlled,298,0.09632197906196394
level_variability_controlled,299,0.07298640714810968
level_variability_controlled,300,0.06708423722201284
level_variability_controlled,301,0.08581013366973976
level_variability_controlled,302,0.09924308403998053
level_variability_controlled,303,0.08558875652941063
level_variability_controlled,304,0.0617929031512729
level_variability_controlled,305,0.1337293180949617
level_variability_controlled,306,0.10094701095246451
level_variability_controlled,307,0.07034800972985314
level_variability_controlled,308,0.0872927423496753
level_variability_controlled,309,0.0897172699985248
level_variability_controlled,310,0.12326421580112502
level_variability_controlled,311,0.09538300530978971
level_variability_controlled,312,0.106084617484235
level_variability_controlled,313,0.10860555559786145
level_variability_controlled,314,0.110188626785665
level_variability_controlled,315,0.13184740252887275
level_variability_controlled,316,0.15806179202704324
level_variability_controlled,317,0.098124488474531
level_variability_controlled,318,0.09587737980212747
level_variability_controlled,319,0.07037482958049456
level_variability_controlled,320,0.073754073205026
level_variability_controlled,321,0.09766152780369156
level_variability_controlled,322,0.08724743465429431
level_variability_controlled,323,0.07902219504593103
level_variability_controlled,324,0.10115210877208003
level_variability_controlled,325,0.10854949953610601
level_variability_controlled,326,0.11001875423099271
level_variability_controlled,327,0.10357384261257939
level_variability_controlled,328,0.07707736737596389
level_variability_controlled,329,0.1048376121335164
level_variability_controlled,330,0.10970100507145182
level_variability_controlled,331,0.11435458921056096
level_variability_controlled,332,0.10726190581403731
level_variability_controlled,333,0.09199483391451117
level_variability_controlled,334,0.09660689573456686
level_variability_controlled,335,0.10323520557570645
level_variability_controlled,336,0.07621351688902867
level_variability_controlled,337,0.06836745451663843
level_variability_controlled,338,0.08984747083827914
level_variability_controlled,339,0.09570180488074365
level_variability_controlled,340,0.0681938129401216
level_variability_controlled,341,0.16260923262338156
level_variability_controlled,342,0.0873551989945413
level_variability_controlled,343,0.10879075643403649
level_variability_controlled,344,0.08024382486471383
level_variability_controlled,345,0.10306050774078054
level_variability_controlled,346,0.09693632759366838
level_variability_controlled,347,0.09149868397969677
level_variability_controlled,348,0.1000958285806042
level_variability_controlled,349,0.09295878026163934
level_variability_controlled,350,0.12060674140634223
level_variability_controlled,351,0.14810580899545797
level_variability_controlled,352,0.09240325185489753
level_variability_controlled,353,0.09606994868568543
level_variability_controlled,354,0.06863783928895745
level_variability_controlled,355,0.09650989396705044
level_variability_controlled,356,0.10956801649478677
level_variability_controlled,357,0.08809857309651666
level_variability_controlled,358,0.09903638660122585
level_variability_controlled,359,0.08495966205100408
level_variability_controlled,360,0.10465276166794658
level_variability_controlled,361,0.12452975840528337
level_variability_controlled,362,0.09975262626500624
level_variability_controlled,363,0.13378689486955697
level_variability_controlled,364,0.08571519021669124
level_variability_controlled,365,0.10050868512875771
level_variability_controlled,366,0.06865359903514019
level_variability_controlled,367,0.11972581764346964
level_variability_controlled,368,0.07204026560938749
level_variability_controlled,369,0.06499542148473803
level_variability_controlled,370,0.09129194623960563
level_variability_controlled,371,0.07449460316205975
level_variability_controlled,372,0.1462046646091199
level_variability_controlled,373,0.12370394332637107
level_variability_controlled,374,0.0880849209370765
level_variability_controlled,375,0.07854077929753303
level_variability_controlled,376,0.09663739215588234
level_variability_controlled,377,0.13146843971887767
level_variability_controlled,378,0.1136175156402236
level_variability_controlled,379,0.11759373536818828
level_variability_controlled,380,0.09386947811854282
level_variability_controlled,381,0.06833219859214937
level_variability_controlled,382,0.12507911182037967
level_variability_controlled,383,0.10956047861675047
level_variability_controlled,384,0.08836444967397585
level_variability_controlled,385,0.0795489999879942
level_variability_controlled,386,0.0807773236819361
level_variability_controlled,387,0.06737040215017111
level_variability_controlled,388,0.08252822200758549
level_variability_controlled,389,0.10004743661268226
level_variability_controlled,390,0.09728322972441615
level_variability_controlled,391,0.10717026031002772
level_variability_controlled,392,0.07578224045405388
level_variability_controlled,393,0.13202206416985318
level_variability_controlled,394,0.1070599624795718
level_variability_controlled,395,0.07951045532349961
level_variability_controlled,396,0.09239360463034352
level_variability_controlled,397,0.11144739822243303
level_variability_controlled,398,0.10370961300899306
level_variability_controlled,399,0.08098880449838461
level_variability_controlled,400,0.1088542233829945
level_variability_controlled,401,0.08360799100644205
level_variability_controlled,402,0.09346839754678739
level_variability_controlled,403,0.1301166621842808
level_variability_controlled,404,0.07698753685674865
level_variability_controlled,405,0.10471011950075607
level_variability_controlled,406,0.12132414840504716
level_variability_controlled,407,0.10728332863656795
level_variability_controlled,408,0.07734562145349724
level_variability_controlled,409,0.08329668976804223
level_variability_controlled,410,0.09974860502919523
level_variability_controlled,411,0.09954720407703743
level_variability_controlled,412,0.09248240663987818
level_variability_controlled,413,0.12386376641373377
level_variability_controlled,414,0.09529708667064193
level_variability_controlled,415,0.11404533480858832
level_variability_controlled,416,0.11697890867571431
level_variability_controlled,417,0.08244043321520271
level_variability_controlled,418,0.10906157249942815
level_variability_controlled,419,0.07404317205131365
level_variability_controlled,420,0.059854606071896
level_variability_controlled,421,0.0818831158293315
level_variability_controlled,422,0.08595052337312958
level_variability_controlled,423,0.09628144804914787
level_variability_controlled,424,0.11705019022769293
level_variability_controlled,425,0.09401323264764144
level_variability_controlled,426,0.10207192627502988
level_variability_controlled,427,0.07669250424394122
level_variability_controlled,428,0.09421123537525297
level_variability_controlled,429,0.08093847869943795
level_variability_controlled,430,0.07587186151584278
level_variability_controlled,431,0.11587139842260699
level_variability_controlled,432,0.07014891077761468
level_variability_controlled,433,0.08904350475370763
level_variability_controlled,434,0.11897704001876307
level_variability_controlled,435,0.0911446425695427
level_variability_controlled,436,0.12604697018583444
level_variability_controlled,437,0.09953485786591862
level_variability_controlled,438,0.10696596279510662
level_variability_controlled,439,0.05839730580881021
level_variability_controlled,440,0.09727244106170188
level_variability_controlled,441,0.10871692519148421
level_variability_controlled,442,0.12460375748638905
level_variability_controlled,443,0.11715198369923924
level_variability_controlled,444,0.0975901146659916
level_variability_controlled,445,0.13340364974089747
level_variability_controlled,446,0.10670598332583842
level_variability_controlled,447,0.09952909867546131
level_variability_controlled,448,0.10346812492233433
level_variability_controlled,449,0.0808649741532025
level_variability_controlled,450,0.07354008431580193
level_variability_controlled,451,0.0896796742856341
level_variability_controlled,452,0.10453820108962503
level_variability_controlled,453,0.11326452665204324
level_variability_controlled,454,0.09786815977641312
level_variability_controlled,455,0.08796786282789541
level_variability_controlled,456,0.08115141683126122
level_variability_controlled,457,0.11247984088251992
level_variability_controlled,458,0.07604462474624235
level_variability_controlled,459,0.0834151016891613
level_variability_controlled,460,0.0794921735241888
level_variability_controlled,461,0.07948141818478224
level_variability_controlled,462,0.08260271518216995
level_variability_controlled,463,0.07349356477765465
level_variability_controlled,464,0.07196110143093412
level_variability_controlled,465,0.1112206747136252
level_variability_controlled,466,0.0600732981012106
level_variability_controlled,467,0.11248750752569922
level_variability_controlled,468,0.15120960054902002
level_variability_controlled,469,0.07737461056791496
level_variability_controlled,470,0.10457419302725611
level_variability_controlled,471,0.09400454643845382
level_variability_controlled,472,0.10695073146626696
level_variability_controlled,473,0.1098094223444176
level_variability_controlled,474,0.09615628082946487
level_variability_controlled,475,0.09187478926699155
level_variability_controlled,476,0.10040149253145925
level_variability_controlled,477,0.09080307437115581
level_variability_controlled,478,0.08431233340167085
level_variability_controlled,479,0.10368927157755722
level_variability_controlled,480,0.08726469581019662
level_variability_controlled,481,0.09720917383842247
level_variability_controlled,482,0.14724460884928098
level_variability_controlled,483,0.12569221918195692
level_variability_controlled,484,0.09438800820227741
level_variability_controlled,485,0.09074695005624704
level_variability_controlled,486,0.10642239985768219
level_variability_controlled,487,0.0877062019346235
level_variability_controlled,488,0.08992862672710754
level_variability_controlled,489,0.05747897348474508
level_variability_controlled,490,0.08637360661813993
level_variability_controlled,491,0.10030586438602626
level_variability_controlled,492,0.06701554301605606
level_variability_controlled,493,0.11545558165730506
level_variability_controlled,494,0.07061672350501756
level_variability_controlled,495,0.09180743098411663
level_variability_controlled,496,0.08739783203752063
level_variability_controlled,497,0.11263398724169105
level_variability_controlled,498,0.10822663689291834
level_variability_controlled,499,0.14790635984569425
